Date,Open,High,Low,Close,Volume,Adj Close
2016-05-27,106.019997,106.290001,105.32,106.239998,109900,105.761535
2016-05-26,106.290001,106.519997,105.839996,105.860001,87600,105.383249
2016-05-25,105.779999,106.300003,105.769997,106.080002,61600,105.602259
2016-05-24,104.580002,105.57,104.580002,105.300003,66200,104.825773
2016-05-23,104.370003,104.480003,103.839996,104.019997,60900,103.551531
2016-05-20,103.910004,104.639999,103.910004,104.260002,46400,103.790456
2016-05-19,103.68,103.82,102.809998,103.540001,63300,103.073697
2016-05-18,104.349998,105.300003,103.900002,104.419998,329200,103.949731
2016-05-17,105.019997,105.900002,104.440002,104.709999,64400,104.238426
2016-05-16,104.269997,105.580002,104.269997,105.199997,51100,104.726217
2016-05-13,105.190002,105.440002,103.779999,104.050003,98200,103.581403
2016-05-12,105.93,106.089996,104.790001,105.290001,49800,104.815816
2016-05-11,106.269997,106.68,105.610001,105.610001,54800,105.134375
2016-05-10,105.160004,106.480003,105.099998,106.43,55100,105.950681
2016-05-09,105.00,105.059998,104.459999,104.589996,158300,104.118964
2016-05-06,103.919998,105.190002,103.839996,105.050003,66500,104.576899
2016-05-05,104.779999,105.080002,104.230003,104.309998,56300,103.840226
2016-05-04,105.269997,105.349998,104.120003,104.50,90600,104.029373
2016-05-03,106.080002,106.080002,105.150002,105.75,75500,105.273743
2016-05-02,106.57,106.900002,106.089996,106.760002,90100,106.279197
2016-04-29,106.449997,106.839996,105.800003,106.339996,58800,105.861083
2016-04-28,107.339996,108.260002,106.769997,106.959999,66600,106.478293
2016-04-27,107.540001,108.300003,107.129997,108.120003,89300,107.633073
2016-04-26,106.510002,107.370003,106.510002,107.339996,60000,106.856579
2016-04-25,106.860001,106.870003,105.959999,106.269997,61500,105.791398
2016-04-22,106.760002,107.190002,106.559998,107.110001,51300,106.627619
2016-04-21,107.110001,107.32,106.550003,106.720001,80200,106.239376
2016-04-20,107.220001,107.639999,106.830002,107.139999,129400,106.657483
2016-04-19,107.050003,107.599998,106.800003,107.220001,74700,106.737124
2016-04-18,106.019997,106.809998,105.760002,106.660004,74000,106.179649
2016-04-15,106.279999,106.400002,106.099998,106.370003,66100,105.890954
2016-04-14,106.470001,106.510002,106.059998,106.190002,83300,105.711764
2016-04-13,105.160004,106.32,105.160004,106.239998,83900,105.761535
2016-04-12,103.699997,104.82,103.699997,104.519997,114800,104.04928
2016-04-11,104.199997,104.910004,103.720001,103.720001,79200,103.252887
2016-04-08,103.860001,104.779999,103.610001,103.830002,59500,103.362392
2016-04-07,103.480003,103.830002,102.870003,103.199997,52200,102.735225
