Date,Open,High,Low,Close,Volume,Adj Close
2016-02-22,21.309999,21.379999,21.280001,21.299999,14300,21.129422
2016-02-19,21.030001,21.145,20.91,21.040001,18000,20.871506
2016-02-18,20.93,21.059999,20.808001,20.99,106400,20.821906
2016-02-17,20.709999,21.00,20.709999,20.85,27000,20.683027
2016-02-16,20.43,20.610001,20.32,20.576,13500,20.411221
2016-02-12,20.040001,20.280001,20.040001,20.24,10800,20.077912
2016-02-11,20.049999,20.049999,19.85,20.030001,21800,19.869594
2016-02-10,20.389999,20.549999,20.26,20.281,24500,20.118584
2016-02-09,20.41,20.41,20.046,20.18,26400,20.018393
2016-02-08,21.02,21.02,20.235001,20.51,52700,20.34575
2016-02-05,21.51,21.51,21.120001,21.17,17300,21.000464
2016-02-04,21.43,21.65,21.399,21.620001,13600,21.446861
2016-02-03,21.43,21.643,21.26,21.610001,31900,21.436941
2016-02-02,21.52,21.60,21.33,21.49,21800,21.317901
2016-02-01,21.559999,21.84,21.25,21.690001,51600,21.5163
2016-01-29,21.25,21.700001,21.17,21.700001,29200,21.526221
2016-01-28,21.459999,21.52,21.18,21.219999,11800,21.050063
2016-01-27,21.639999,21.639999,21.200001,21.33,24400,21.159183
2016-01-26,21.280001,21.66,21.280001,21.66,47000,21.48654
2016-01-25,21.41,21.445,21.200001,21.200001,7800,21.030225
2016-01-22,20.98,21.469,20.98,21.417999,26600,21.246477
2016-01-21,20.67,21.10,20.67,20.870001,20200,20.702868
2016-01-20,21.01,21.01,20.195999,20.73,26000,20.563987
2016-01-19,21.290001,21.360001,21.17,21.313,40400,21.142319
2016-01-15,21.370001,21.370001,21.00,21.16,57400,20.990544
2016-01-14,21.43,21.639999,21.285,21.48,44100,21.307981
2016-01-13,21.860001,21.98,21.395,21.459999,14100,21.288141
2016-01-12,22.110001,22.110001,21.690001,21.83,35700,21.655179
2016-01-11,21.91,22.059999,21.908001,22.011,18300,21.834729
2016-01-08,22.35,22.35,21.85,21.85,20300,21.675019
2016-01-07,22.51,22.549999,22.15,22.17,22600,21.992456
2016-01-06,22.639999,22.66,22.535,22.610001,13000,22.428933
2016-01-05,22.440001,22.780001,22.370001,22.73,76700,22.547971
2016-01-04,22.48,22.48,22.15,22.318001,46500,22.139272
