Date,Open,High,Low,Close,Volume,Adj Close
2016-07-11,114.150002,114.410004,113.07,114.349998,191100,114.349998
2016-07-08,113.199997,114.419998,112.290001,114.379997,686300,114.379997
2016-07-07,115.080002,115.129997,113.050003,113.330002,312900,113.330002
2016-07-06,115.110001,115.809998,114.379997,115.419998,271500,115.419998
2016-07-05,114.720001,115.290001,114.379997,115.059998,302200,115.059998
2016-07-01,115.019997,115.019997,113.290001,114.389999,307600,114.389999
2016-06-30,112.360001,114.50,112.089996,114.50,287100,114.50
2016-06-29,111.910004,112.580002,111.699997,112.120003,241300,112.120003
2016-06-28,111.50,111.720001,110.389999,111.720001,254900,111.720001
2016-06-27,109.949997,111.510002,109.800003,111.199997,2280700,111.199997
2016-06-24,109.029999,110.919998,108.489998,109.870003,284100,109.870003
2016-06-23,109.519997,109.919998,109.169998,109.919998,133200,109.919998
2016-06-22,110.129997,110.129997,109.400002,109.449997,93700,109.449997
2016-06-21,109.959999,110.519997,109.300003,110.00,126000,110.00
2016-06-20,111.099998,111.199997,109.919998,110.599998,188600,109.765997
2016-06-17,110.589996,111.00,109.989998,111.00,126800,110.162982
2016-06-16,109.919998,110.849998,109.800003,110.68,138800,109.845395
2016-06-15,110.860001,110.860001,109.660004,109.989998,147800,109.160596
2016-06-14,110.18,110.769997,109.790001,110.709999,58300,109.875168
2016-06-13,110.610001,110.739998,110.120003,110.239998,82600,109.408711
2016-06-10,110.769997,111.169998,110.019997,110.419998,137600,109.587354
2016-06-09,109.940002,110.959999,109.849998,110.849998,65900,110.014112
2016-06-08,109.190002,109.940002,109.019997,109.889999,91600,109.061352
2016-06-07,109.389999,109.790001,108.989998,109.169998,125800,108.34678
2016-06-06,109.510002,109.690002,108.720001,109.209999,144400,108.386479
2016-06-03,108.290001,109.779999,108.25,109.269997,176900,108.446024
2016-06-02,107.400002,107.580002,106.550003,107.559998,156900,106.74892
2016-06-01,107.190002,107.610001,106.980003,107.610001,93500,106.798546
2016-05-31,106.68,107.300003,106.389999,107.150002,199500,106.342015
2016-05-27,106.389999,106.629997,105.959999,106.57,600900,105.766387
2016-05-26,105.050003,106.379997,105.050003,106.269997,556600,105.468646
2016-05-25,104.959999,105.510002,104.68,105.169998,553500,104.376942
2016-05-24,104.489998,105.580002,104.489998,105.519997,134400,104.724302
2016-05-23,105.379997,105.389999,104.279999,104.300003,66400,103.513508
2016-05-20,105.379997,105.379997,104.50,105.260002,117600,104.466268
2016-05-19,103.660004,104.989998,103.07,104.989998,146400,104.198299
2016-05-18,105.410004,106.160004,103.699997,104.019997,151400,103.235613
2016-05-17,107.620003,107.620003,105.339996,105.879997,131100,105.081588
2016-05-16,107.43,107.809998,106.949997,107.769997,90800,106.957335
2016-05-13,108.099998,108.099998,107.120003,107.589996,628700,106.778692
2016-05-12,107.449997,108.209999,107.00,108.040001,888000,107.225303
2016-05-11,107.489998,107.57,106.650002,107.440002,169600,106.629829
2016-05-10,107.220001,107.50,106.849998,107.209999,111300,106.40156
2016-05-09,106.550003,107.160004,106.400002,107.010002,92800,106.203072
2016-05-06,106.870003,106.870003,105.50,106.470001,185400,105.667143
2016-05-05,107.110001,108.25,106.660004,106.989998,128300,106.183218
2016-05-04,106.239998,108.029999,106.00,107.400002,165100,106.59013
2016-05-03,106.309998,106.559998,105.599998,106.169998,139000,105.369402
2016-05-02,105.57,106.790001,105.400002,106.239998,366500,105.438874
2016-04-29,104.440002,105.550003,103.790001,105.43,148500,104.634984
2016-04-28,103.93,105.059998,103.589996,104.889999,259800,104.099055
2016-04-27,103.870003,105.459999,103.489998,104.889999,1536500,104.099055
2016-04-26,103.440002,103.910004,103.309998,103.550003,132200,102.769163
2016-04-25,102.93,103.260002,102.639999,103.260002,764900,102.481349
2016-04-22,102.599998,103.25,102.599998,103.059998,158600,102.282853
2016-04-21,104.25,104.25,101.809998,102.160004,748300,101.389645
2016-04-20,107.040001,107.089996,104.290001,104.760002,163700,103.970038
2016-04-19,106.75,106.980003,106.269997,106.870003,111500,106.064128
2016-04-18,106.220001,106.650002,105.519997,106.650002,132800,105.845786
2016-04-15,105.699997,106.389999,105.440002,106.260002,144600,105.458727
2016-04-14,105.629997,105.949997,105.300003,105.540001,136300,104.744155
2016-04-13,106.550003,106.550003,105.150002,105.720001,125200,104.922798
2016-04-12,105.730003,106.360001,105.449997,106.279999,598400,105.478573
2016-04-11,106.260002,106.580002,105.480003,105.589996,154400,104.793774
2016-04-08,105.629997,106.57,105.629997,105.919998,97100,105.121287
2016-04-07,105.25,106.00,105.010002,105.370003,96300,104.575439
2016-04-06,105.339996,105.639999,104.779999,105.410004,143800,104.615138
2016-04-05,107.230003,107.25,105.419998,105.50,227700,104.704456
2016-04-04,108.080002,108.139999,107.00,107.480003,211100,106.669529
2016-04-01,107.25,108.129997,106.830002,108.019997,257000,107.20545
2016-03-31,107.029999,107.629997,106.75,107.529999,278500,106.719147
2016-03-30,107.419998,107.43,106.699997,107.019997,170600,106.212991
2016-03-29,105.739998,107.32,105.559998,107.32,173500,106.510731
2016-03-28,106.029999,106.559998,105.269997,105.589996,155100,104.793774
2016-03-24,105.400002,105.970001,105.199997,105.870003,114100,105.071669
2016-03-23,104.970001,105.879997,104.459999,105.470001,169800,104.674683
2016-03-22,105.029999,105.610001,104.849998,104.900002,117400,104.108982
2016-03-21,105.220001,105.650002,104.25,105.169998,183200,104.376942
2016-03-18,106.709999,107.059998,106.00,106.040001,250700,104.528794
