Date,Open,High,Low,Close,Volume,Adj Close
2016-02-24,113.559998,115.830002,112.93,115.650002,368000,115.471652
2016-02-23,114.839996,115.349998,114.370003,114.589996,55000,114.413281
2016-02-22,115.080002,115.589996,115.040001,115.379997,192800,115.202064
2016-02-19,113.400002,114.459999,113.110001,114.239998,144200,114.063823
2016-02-18,114.419998,114.949997,113.57,113.790001,263400,113.61452
2016-02-17,113.370003,114.529999,113.160004,114.349998,25600,114.173654
2016-02-16,111.459999,112.870003,111.269997,112.75,82700,112.576122
2016-02-12,109.919998,110.510002,108.919998,110.440002,78800,110.269687
2016-02-11,109.18,109.889999,108.32,109.260002,45700,109.091507
2016-02-10,110.209999,112.629997,110.209999,110.889999,56000,110.71899
2016-02-09,107.970001,110.449997,107.970001,109.559998,79100,109.39104
2016-02-08,110.589996,110.669998,107.220001,108.949997,72500,108.78198
2016-02-05,114.870003,114.870003,111.379997,111.660004,39000,111.487807
2016-02-04,114.650002,115.300003,113.800003,115.139999,71200,114.962436
2016-02-03,115.879997,116.099998,113.199997,114.860001,174300,114.682869
2016-02-02,114.870003,115.75,114.650002,114.940002,302800,114.762748
2016-02-01,114.089996,116.480003,113.660004,116.00,142400,115.82111
2016-01-29,112.809998,115.010002,112.809998,115.00,134200,114.822653
2016-01-28,115.889999,115.889999,111.769997,112.029999,144900,111.857232
2016-01-27,116.339996,117.980003,115.370003,115.970001,99200,115.791158
2016-01-26,116.290001,116.559998,115.120003,116.389999,163100,116.210508
2016-01-25,116.150002,117.269997,115.889999,115.980003,44800,115.801145
2016-01-22,115.940002,116.370003,115.470001,116.370003,148200,116.190543
2016-01-21,114.480003,115.220001,113.07,114.07,237900,113.894087
2016-01-20,112.980003,115.040001,110.800003,114.25,189900,114.073809
2016-01-19,115.699997,115.959999,113.730003,114.629997,61900,114.45322
2016-01-15,113.309998,114.949997,113.220001,114.620003,42000,114.443241
2016-01-14,114.660004,116.790001,113.75,116.080002,97700,115.900989
2016-01-13,118.07,118.099998,114.139999,114.349998,68800,114.173654
2016-01-12,115.43,117.059998,115.230003,116.809998,90200,116.629859
2016-01-11,116.139999,116.480003,113.529999,114.650002,72400,114.473194
2016-01-08,118.349998,118.349998,115.440002,115.650002,173200,115.471652
2016-01-07,117.57,118.440002,116.519997,117.050003,165100,116.869494
2016-01-06,118.449997,119.980003,118.43,119.550003,72400,119.365639
2016-01-05,119.610001,120.25,119.300003,119.879997,140400,119.695124
2016-01-04,121.050003,121.050003,118.470001,119.330002,146600,119.145977
